day,vehicles_generated_day,session,assignment,connection_minute,full_minute,disconnection_minute,connection_timestamp,full_timestamp,disconnection_timestamp,energy_kwh
290,30,14,2,548,831,1089,2023-10-17 09:08:00,2023-10-17 13:51:00,2023-10-17 18:09:00,10.0
290,30,15,2,575,817,912,2023-10-17 09:35:00,2023-10-17 13:37:00,2023-10-17 15:12:00,12.0
290,30,16,3,720,972,1008,2023-10-17 12:00:00,2023-10-17 16:12:00,2023-10-17 16:48:00,10.0
290,30,17,2,436,620,934,2023-10-17 07:16:00,2023-10-17 10:20:00,2023-10-17 15:34:00,4.0
290,30,18,2,504,740,837,2023-10-17 08:24:00,2023-10-17 12:20:00,2023-10-17 13:57:00,9.0
290,30,19,3,804,982,986,2023-10-17 13:24:00,2023-10-17 16:22:00,2023-10-17 16:26:00,20.0
290,30,20,2,527,716,1064,2023-10-17 08:47:00,2023-10-17 11:56:00,2023-10-17 17:44:00,17.0
290,30,21,2,516,705,909,2023-10-17 08:36:00,2023-10-17 11:45:00,2023-10-17 15:09:00,16.0
290,30,22,4,559,656,665,2023-10-17 09:19:00,2023-10-17 10:56:00,2023-10-17 11:05:00,6.0
290,30,23,2,508,808,1114,2023-10-17 08:28:00,2023-10-17 13:28:00,2023-10-17 18:34:00,15.0
290,30,24,1,633,903,1120,2023-10-17 10:33:00,2023-10-17 15:03:00,2023-10-17 18:40:00,33.0
290,30,25,3,545,1027,1039,2023-10-17 09:05:00,2023-10-17 17:07:00,2023-10-17 17:19:00,15.0
290,30,26,4,499,609,701,2023-10-17 08:19:00,2023-10-17 10:09:00,2023-10-17 11:41:00,2.0
290,30,27,2,347,748,845,2023-10-17 05:47:00,2023-10-17 12:28:00,2023-10-17 14:05:00,9.0
290,30,28,2,528,733,1055,2023-10-17 08:48:00,2023-10-17 12:13:00,2023-10-17 17:35:00,9.0
290,30,29,2,636,895,982,2023-10-17 10:36:00,2023-10-17 14:55:00,2023-10-17 16:22:00,11.0
290,30,30,4,509,727,790,2023-10-17 08:29:00,2023-10-17 12:07:00,2023-10-17 13:10:00,5.0
291,27,1,2,588,820,1069,2023-10-18 09:48:00,2023-10-18 13:40:00,2023-10-18 17:49:00,10.0
291,27,2,2,550,699,992,2023-10-18 09:10:00,2023-10-18 11:39:00,2023-10-18 16:32:00,9.0
291,27,3,1,532,940,1134,2023-10-18 08:52:00,2023-10-18 15:40:00,2023-10-18 18:54:00,27.0
291,27,4,2,576,735,1046,2023-10-18 09:36:00,2023-10-18 12:15:00,2023-10-18 17:26:00,14.0
291,27,5,2,603,848,1159,2023-10-18 10:03:00,2023-10-18 14:08:00,2023-10-18 19:19:00,15.0
291,27,6,5,891,1045,1067,2023-10-18 14:51:00,2023-10-18 17:25:00,2023-10-18 17:47:00,11.0
291,27,7,1,487,863,1058,2023-10-18 08:07:00,2023-10-18 14:23:00,2023-10-18 17:38:00,32.0
291,27,8,1,610,918,996,2023-10-18 10:10:00,2023-10-18 15:18:00,2023-10-18 16:36:00,23.0
291,27,9,2,535,733,956,2023-10-18 08:55:00,2023-10-18 12:13:00,2023-10-18 15:56:00,9.0
291,27,10,5,796,1011,1053,2023-10-18 13:16:00,2023-10-18 16:51:00,2023-10-18 17:33:00,8.0
291,27,11,5,859,918,1028,2023-10-18 14:19:00,2023-10-18 15:18:00,2023-10-18 17:08:00,8.0
291,27,12,1,527,729,880,2023-10-18 08:47:00,2023-10-18 12:09:00,2023-10-18 14:40:00,15.0
291,27,13,5,786,905,1054,2023-10-18 13:06:00,2023-10-18 15:05:00,2023-10-18 17:34:00,6.0
291,27,14,1,409,741,944,2023-10-18 06:49:00,2023-10-18 12:21:00,2023-10-18 15:44:00,24.0
291,27,15,2,444,697,932,2023-10-18 07:24:00,2023-10-18 11:37:00,2023-10-18 15:32:00,16.0
291,27,16,1,521,944,1076,2023-10-18 08:41:00,2023-10-18 15:44:00,2023-10-18 17:56:00,13.0
291,27,17,4,448,538,580,2023-10-18 07:28:00,2023-10-18 08:58:00,2023-10-18 09:40:00,5.0
291,27,18,2,560,790,1053,2023-10-18 09:20:00,2023-10-18 13:10:00,2023-10-18 17:33:00,18.0
291,27,19,0,473,592,952,2023-10-18 07:53:00,2023-10-18 09:52:00,2023-10-18 15:52:00,4.0
291,27,20,2,537,710,910,2023-10-18 08:57:00,2023-10-18 11:50:00,2023-10-18 15:10:00,13.0
291,27,21,2,475,667,1067,2023-10-18 07:55:00,2023-10-18 11:07:00,2023-10-18 17:47:00,11.0
291,27,22,1,577,907,1005,2023-10-18 09:37:00,2023-10-18 15:07:00,2023-10-18 16:45:00,36.0
291,27,23,5,756,913,1150,2023-10-18 12:36:00,2023-10-18 15:13:00,2023-10-18 19:10:00,11.0
291,27,24,2,608,836,971,2023-10-18 10:08:00,2023-10-18 13:56:00,2023-10-18 16:11:00,13.0
291,27,25,2,512,693,1133,2023-10-18 08:32:00,2023-10-18 11:33:00,2023-10-18 18:53:00,5.0
291,27,26,5,796,921,1025,2023-10-18 13:16:00,2023-10-18 15:21:00,2023-10-18 17:05:00,12.0
291,27,27,1,394,904,1066,2023-10-18 06:34:00,2023-10-18 15:04:00,2023-10-18 17:46:00,24.0
292,33,1,5,795,950,1073,2023-10-19 13:15:00,2023-10-19 15:50:00,2023-10-19 17:53:00,7.0
292,33,2,4,461,530,613,2023-10-19 07:41:00,2023-10-19 08:50:00,2023-10-19 10:13:00,8.0
292,33,3,2,507,736,905,2023-10-19 08:27:00,2023-10-19 12:16:00,2023-10-19 15:05:00,9.0
292,33,4,2,415,679,975,2023-10-19 06:55:00,2023-10-19 11:19:00,2023-10-19 16:15:00,7.0
292,33,5,5,818,966,1103,2023-10-19 13:38:00,2023-10-19 16:06:00,2023-10-19 18:23:00,10.0
292,33,6,3,658,1001,1004,2023-10-19 10:58:00,2023-10-19 16:41:00,2023-10-19 16:44:00,20.0
292,33,7,1,524,851,857,2023-10-19 08:44:00,2023-10-19 14:11:00,2023-10-19 14:17:00,7.0
292,33,8,2,474,657,1003,2023-10-19 07:54:00,2023-10-19 10:57:00,2023-10-19 16:43:00,8.0
292,33,9,2,521,784,1147,2023-10-19 08:41:00,2023-10-19 13:04:00,2023-10-19 19:07:00,12.0
292,33,10,2,669,883,998,2023-10-19 11:09:00,2023-10-19 14:43:00,2023-10-19 16:38:00,16.0
292,33,11,5,809,876,1046,2023-10-19 13:29:00,2023-10-19 14:36:00,2023-10-19 17:26:00,2.0
292,33,12,5,799,941,1028,2023-10-19 13:19:00,2023-10-19 15:41:00,2023-10-19 17:08:00,4.0
292,33,13,1,453,713,1006,2023-10-19 07:33:00,2023-10-19 11:53:00,2023-10-19 16:46:00,21.0
292,33,14,5,817,961,1051,2023-10-19 13:37:00,2023-10-19 16:01:00,2023-10-19 17:31:00,1.0
292,33,15,2,516,716,948,2023-10-19 08:36:00,2023-10-19 11:56:00,2023-10-19 15:48:00,15.0
292,33,16,5,688,842,995,2023-10-19 11:28:00,2023-10-19 14:02:00,2023-10-19 16:35:00,0.0
292,33,17,3,691,999,1007,2023-10-19 11:31:00,2023-10-19 16:39:00,2023-10-19 16:47:00,20.0
292,33,18,4,534,606,671,2023-10-19 08:54:00,2023-10-19 10:06:00,2023-10-19 11:11:00,6.0
292,33,19,3,379,764,771,2023-10-19 06:19:00,2023-10-19 12:44:00,2023-10-19 12:51:00,18.0
292,33,20,2,519,756,920,2023-10-19 08:39:00,2023-10-19 12:36:00,2023-10-19 15:20:00,15.0
292,33,21,4,386,518,613,2023-10-19 06:26:00,2023-10-19 08:38:00,2023-10-19 10:13:00,6.0
292,33,22,4,481,618,780,2023-10-19 08:01:00,2023-10-19 10:18:00,2023-10-19 13:00:00,8.0
292,33,23,5,803,937,1097,2023-10-19 13:23:00,2023-10-19 15:37:00,2023-10-19 18:17:00,2.0
292,33,24,5,648,806,919,2023-10-19 10:48:00,2023-10-19 13:26:00,2023-10-19 15:19:00,4.0
292,33,25,0,496,593,967,2023-10-19 08:16:00,2023-10-19 09:53:00,2023-10-19 16:07:00,6.0
292,33,26,2,573,646,1047,2023-10-19 09:33:00,2023-10-19 10:46:00,2023-10-19 17:27:00,15.0
292,33,27,2,559,754,971,2023-10-19 09:19:00,2023-10-19 12:34:00,2023-10-19 16:11:00,13.0
292,33,28,3,577,969,980,2023-10-19 09:37:00,2023-10-19 16:09:00,2023-10-19 16:20:00,10.0
292,33,29,2,478,726,1014,2023-10-19 07:58:00,2023-10-19 12:06:00,2023-10-19 16:54:00,15.0
292,33,30,2,444,681,967,2023-10-19 07:24:00,2023-10-19 11:21:00,2023-10-19 16:07:00,10.0
292,33,31,5,755,984,1086,2023-10-19 12:35:00,2023-10-19 16:24:00,2023-10-19 18:06:00,6.0
292,33,32,4,634,724,904,2023-10-19 10:34:00,2023-10-19 12:04:00,2023-10-19 15:04:00,6.0
292,33,33,0,532,693,1001,2023-10-19 08:52:00,2023-10-19 11:33:00,2023-10-19 16:41:00,2.0
293,28,1,0,472,575,1086,2023-10-20 07:52:00,2023-10-20 09:35:00,2023-10-20 18:06:00,6.0
293,28,2,0,443,619,1044,2023-10-20 07:23:00,2023-10-20 10:19:00,2023-10-20 17:24:00,10.0
293,28,3,3,369,1096,1109,2023-10-20 06:09:00,2023-10-20 18:16:00,2023-10-20 18:29:00,11.0
293,28,4,0,567,704,1002,2023-10-20 09:27:00,2023-10-20 11:44:00,2023-10-20 16:42:00,6.0
293,28,5,4,538,720,838,2023-10-20 08:58:00,2023-10-20 12:00:00,2023-10-20 13:58:00,0.0
293,28,6,1,535,940,1087,2023-10-20 08:55:00,2023-10-20 15:40:00,2023-10-20 18:07:00,14.0
293,28,7,3,603,908,925,2023-10-20 10:03:00,2023-10-20 15:08:00,2023-10-20 15:25:00,15.0
293,28,8,2,629,834,956,2023-10-20 10:29:00,2023-10-20 13:54:00,2023-10-20 15:56:00,11.0
293,28,9,1,632,1036,1165,2023-10-20 10:32:00,2023-10-20 17:16:00,2023-10-20 19:25:00,13.0
293,28,10,1,268,809,881,2023-10-20 04:28:00,2023-10-20 13:29:00,2023-10-20 14:41:00,18.0
293,28,11,2,535,762,920,2023-10-20 08:55:00,2023-10-20 12:42:00,2023-10-20 15:20:00,8.0
293,28,12,1,529,1023,1066,2023-10-20 08:49:00,2023-10-20 17:03:00,2023-10-20 17:46:00,15.0
293,28,13,2,655,849,1158,2023-10-20 10:55:00,2023-10-20 14:09:00,2023-10-20 19:18:00,13.0
293,28,14,2,588,851,1046,2023-10-20 09:48:00,2023-10-20 14:11:00,2023-10-20 17:26:00,17.0
293,28,15,3,528,874,883,2023-10-20 08:48:00,2023-10-20 14:34:00,2023-10-20 14:43:00,10.0
293,28,16,5,796,974,1035,2023-10-20 13:16:00,2023-10-20 16:14:00,2023-10-20 17:15:00,7.0
293,28,17,4,439,519,666,2023-10-20 07:19:00,2023-10-20 08:39:00,2023-10-20 11:06:00,5.0
293,28,18,2,565,790,1018,2023-10-20 09:25:00,2023-10-20 13:10:00,2023-10-20 16:58:00,16.0
293,28,19,4,577,680,788,2023-10-20 09:37:00,2023-10-20 11:20:00,2023-10-20 13:08:00,3.0
293,28,20,1,639,1013,1167,2023-10-20 10:39:00,2023-10-20 16:53:00,2023-10-20 19:27:00,7.0
293,28,21,2,458,677,963,2023-10-20 07:38:00,2023-10-20 11:17:00,2023-10-20 16:03:00,7.0
293,28,22,0,581,671,919,2023-10-20 09:41:00,2023-10-20 11:11:00,2023-10-20 15:19:00,6.0
293,28,23,2,594,831,1044,2023-10-20 09:54:00,2023-10-20 13:51:00,2023-10-20 17:24:00,12.0
293,28,24,0,324,438,1052,2023-10-20 05:24:00,2023-10-20 07:18:00,2023-10-20 17:32:00,3.0
293,28,25,1,448,870,1099,2023-10-20 07:28:00,2023-10-20 14:30:00,2023-10-20 18:19:00,17.0
293,28,26,2,663,869,1150,2023-10-20 11:03:00,2023-10-20 14:29:00,2023-10-20 19:10:00,22.0
293,28,27,2,422,645,926,2023-10-20 07:02:00,2023-10-20 10:45:00,2023-10-20 15:26:00,10.0
293,28,28,2,556,760,993,2023-10-20 09:16:00,2023-10-20 12:40:00,2023-10-20 16:33:00,8.0
294,5,1,4,368,534,652,2023-10-21 06:08:00,2023-10-21 08:54:00,2023-10-21 10:52:00,4.0
294,5,2,2,607,782,1089,2023-10-21 10:07:00,2023-10-21 13:02:00,2023-10-21 18:09:00,11.0
294,5,3,2,518,765,982,2023-10-21 08:38:00,2023-10-21 12:45:00,2023-10-21 16:22:00,17.0
294,5,4,0,511,645,1033,2023-10-21 08:31:00,2023-10-21 10:45:00,2023-10-21 17:13:00,5.0
294,5,5,4,468,582,680,2023-10-21 07:48:00,2023-10-21 09:42:00,2023-10-21 11:20:00,5.0
295,8,1,1,489,961,991,2023-10-22 08:09:00,2023-10-22 16:01:00,2023-10-22 16:31:00,11.0
295,8,2,4,635,787,819,2023-10-22 10:35:00,2023-10-22 13:07:00,2023-10-22 13:39:00,8.0
295,8,3,2,439,735,824,2023-10-22 07:19:00,2023-10-22 12:15:00,2023-10-22 13:44:00,10.0
295,8,4,2,562,841,1031,2023-10-22 09:22:00,2023-10-22 14:01:00,2023-10-22 17:11:00,17.0
295,8,5,1,512,997,1188,2023-10-22 08:32:00,2023-10-22 16:37:00,2023-10-22 19:48:00,33.0
295,8,6,2,670,930,973,2023-10-22 11:10:00,2023-10-22 15:30:00,2023-10-22 16:13:00,13.0
295,8,7,3,546,852,869,2023-10-22 09:06:00,2023-10-22 14:12:00,2023-10-22 14:29:00,9.0
295,8,8,2,601,826,1036,2023-10-22 10:01:00,2023-10-22 13:46:00,2023-10-22 17:16:00,12.0
296,25,1,4,564,592,805,2023-10-23 09:24:00,2023-10-23 09:52:00,2023-10-23 13:25:00,3.0
296,25,2,2,510,717,1104,2023-10-23 08:30:00,2023-10-23 11:57:00,2023-10-23 18:24:00,15.0
296,25,3,4,507,689,807,2023-10-23 08:27:00,2023-10-23 11:29:00,2023-10-23 13:27:00,9.0
296,25,4,2,424,653,981,2023-10-23 07:04:00,2023-10-23 10:53:00,2023-10-23 16:21:00,12.0
296,25,5,2,443,678,953,2023-10-23 07:23:00,2023-10-23 11:18:00,2023-10-23 15:53:00,16.0
296,25,6,2,516,673,979,2023-10-23 08:36:00,2023-10-23 11:13:00,2023-10-23 16:19:00,11.0
296,25,7,2,524,750,983,2023-10-23 08:44:00,2023-10-23 12:30:00,2023-10-23 16:23:00,12.0
296,25,8,5,677,806,933,2023-10-23 11:17:00,2023-10-23 13:26:00,2023-10-23 15:33:00,10.0
296,25,9,2,509,839,915,2023-10-23 08:29:00,2023-10-23 13:59:00,2023-10-23 15:15:00,23.0
296,25,10,2,583,741,1035,2023-10-23 09:43:00,2023-10-23 12:21:00,2023-10-23 17:15:00,15.0
296,25,11,2,566,777,1036,2023-10-23 09:26:00,2023-10-23 12:57:00,2023-10-23 17:16:00,7.0
296,25,12,2,505,779,1020,2023-10-23 08:25:00,2023-10-23 12:59:00,2023-10-23 17:00:00,6.0
296,25,13,2,563,833,979,2023-10-23 09:23:00,2023-10-23 13:53:00,2023-10-23 16:19:00,14.0
296,25,14,3,738,988,994,2023-10-23 12:18:00,2023-10-23 16:28:00,2023-10-23 16:34:00,4.0
296,25,15,2,579,755,1112,2023-10-23 09:39:00,2023-10-23 12:35:00,2023-10-23 18:32:00,11.0
296,25,16,2,476,731,1010,2023-10-23 07:56:00,2023-10-23 12:11:00,2023-10-23 16:50:00,9.0
296,25,17,4,535,604,710,2023-10-23 08:55:00,2023-10-23 10:04:00,2023-10-23 11:50:00,0.0
296,25,18,4,518,676,718,2023-10-23 08:38:00,2023-10-23 11:16:00,2023-10-23 11:58:00,11.0
296,25,19,5,848,977,1048,2023-10-23 14:08:00,2023-10-23 16:17:00,2023-10-23 17:28:00,4.0
296,25,20,5,772,861,1025,2023-10-23 12:52:00,2023-10-23 14:21:00,2023-10-23 17:05:00,11.0
296,25,21,1,419,863,897,2023-10-23 06:59:00,2023-10-23 14:23:00,2023-10-23 14:57:00,40.0
296,25,22,0,527,630,997,2023-10-23 08:47:00,2023-10-23 10:30:00,2023-10-23 16:37:00,7.0
296,25,23,3,601,1027,1036,2023-10-23 10:01:00,2023-10-23 17:07:00,2023-10-23 17:16:00,21.0
296,25,24,4,453,574,710,2023-10-23 07:33:00,2023-10-23 09:34:00,2023-10-23 11:50:00,8.0
296,25,25,1,456,866,1124,2023-10-23 07:36:00,2023-10-23 14:26:00,2023-10-23 18:44:00,22.0
297,29,1,5,680,777,962,2023-10-24 11:20:00,2023-10-24 12:57:00,2023-10-24 16:02:00,10.0
297,29,2,2,431,647,908,2023-10-24 07:11:00,2023-10-24 10:47:00,2023-10-24 15:08:00,12.0
297,29,3,1,539,890,1028,2023-10-24 08:59:00,2023-10-24 14:50:00,2023-10-24 17:08:00,13.0
297,29,4,0,487,615,855,2023-10-24 08:07:00,2023-10-24 10:15:00,2023-10-24 14:15:00,6.0
297,29,5,4,472,629,687,2023-10-24 07:52:00,2023-10-24 10:29:00,2023-10-24 11:27:00,6.0
297,29,6,1,425,968,988,2023-10-24 07:05:00,2023-10-24 16:08:00,2023-10-24 16:28:00,33.0
297,29,7,2,381,519,1000,2023-10-24 06:21:00,2023-10-24 08:39:00,2023-10-24 16:40:00,10.0
297,29,8,1,565,848,854,2023-10-24 09:25:00,2023-10-24 14:08:00,2023-10-24 14:14:00,18.0
297,29,9,4,470,618,704,2023-10-24 07:50:00,2023-10-24 10:18:00,2023-10-24 11:44:00,10.0
297,29,10,1,620,917,1063,2023-10-24 10:20:00,2023-10-24 15:17:00,2023-10-24 17:43:00,14.0
297,29,11,2,482,773,906,2023-10-24 08:02:00,2023-10-24 12:53:00,2023-10-24 15:06:00,15.0
297,29,12,4,446,644,720,2023-10-24 07:26:00,2023-10-24 10:44:00,2023-10-24 12:00:00,3.0
297,29,13,2,506,725,869,2023-10-24 08:26:00,2023-10-24 12:05:00,2023-10-24 14:29:00,16.0
297,29,14,2,642,885,991,2023-10-24 10:42:00,2023-10-24 14:45:00,2023-10-24 16:31:00,16.0
297,29,15,4,580,716,742,2023-10-24 09:40:00,2023-10-24 11:56:00,2023-10-24 12:22:00,7.0
297,29,16,2,486,742,1005,2023-10-24 08:06:00,2023-10-24 12:22:00,2023-10-24 16:45:00,11.0
297,29,17,2,504,842,892,2023-10-24 08:24:00,2023-10-24 14:02:00,2023-10-24 14:52:00,7.0
297,29,18,2,404,651,997,2023-10-24 06:44:00,2023-10-24 10:51:00,2023-10-24 16:37:00,20.0
297,29,19,1,671,971,1084,2023-10-24 11:11:00,2023-10-24 16:11:00,2023-10-24 18:04:00,8.0
297,29,20,2,502,719,1030,2023-10-24 08:22:00,2023-10-24 11:59:00,2023-10-24 17:10:00,9.0
297,29,21,2,365,644,957,2023-10-24 06:05:00,2023-10-24 10:44:00,2023-10-24 15:57:00,13.0
297,29,22,4,581,650,827,2023-10-24 09:41:00,2023-10-24 10:50:00,2023-10-24 13:47:00,5.0
297,29,23,4,455,606,750,2023-10-24 07:35:00,2023-10-24 10:06:00,2023-10-24 12:30:00,3.0
297,29,24,4,552,721,815,2023-10-24 09:12:00,2023-10-24 12:01:00,2023-10-24 13:35:00,5.0
297,29,25,5,804,951,1018,2023-10-24 13:24:00,2023-10-24 15:51:00,2023-10-24 16:58:00,1.0
297,29,26,5,709,888,929,2023-10-24 11:49:00,2023-10-24 14:48:00,2023-10-24 15:29:00,4.0
297,29,27,2,411,642,917,2023-10-24 06:51:00,2023-10-24 10:42:00,2023-10-24 15:17:00,19.0
297,29,28,3,527,1091,1114,2023-10-24 08:47:00,2023-10-24 18:11:00,2023-10-24 18:34:00,11.0
297,29,29,2,564,797,918,2023-10-24 09:24:00,2023-10-24 13:17:00,2023-10-24 15:18:00,8.0
298,28,1,1,498,869,1022,2023-10-25 08:18:00,2023-10-25 14:29:00,2023-10-25 17:02:00,16.0
298,28,2,2,539,748,1164,2023-10-25 08:59:00,2023-10-25 12:28:00,2023-10-25 19:24:00,7.0
298,28,3,5,810,973,1034,2023-10-25 13:30:00,2023-10-25 16:13:00,2023-10-25 17:14:00,7.0
298,28,4,2,501,772,985,2023-10-25 08:21:00,2023-10-25 12:52:00,2023-10-25 16:25:00,10.0
298,28,5,2,411,691,1052,2023-10-25 06:51:00,2023-10-25 11:31:00,2023-10-25 17:32:00,15.0
298,28,6,0,494,636,1011,2023-10-25 08:14:00,2023-10-25 10:36:00,2023-10-25 16:51:00,6.0
298,28,7,2,514,809,946,2023-10-25 08:34:00,2023-10-25 13:29:00,2023-10-25 15:46:00,13.0
298,28,8,2,455,694,1170,2023-10-25 07:35:00,2023-10-25 11:34:00,2023-10-25 19:30:00,12.0
298,28,9,1,507,820,955,2023-10-25 08:27:00,2023-10-25 13:40:00,2023-10-25 15:55:00,27.0
298,28,10,5,734,833,1053,2023-10-25 12:14:00,2023-10-25 13:53:00,2023-10-25 17:33:00,9.0
298,28,11,4,512,640,733,2023-10-25 08:32:00,2023-10-25 10:40:00,2023-10-25 12:13:00,3.0
298,28,12,0,477,585,1005,2023-10-25 07:57:00,2023-10-25 09:45:00,2023-10-25 16:45:00,4.0
298,28,13,0,449,552,1068,2023-10-25 07:29:00,2023-10-25 09:12:00,2023-10-25 17:48:00,6.0
298,28,14,2,573,776,971,2023-10-25 09:33:00,2023-10-25 12:56:00,2023-10-25 16:11:00,8.0
298,28,15,0,401,563,888,2023-10-25 06:41:00,2023-10-25 09:23:00,2023-10-25 14:48:00,4.0
298,28,16,5,805,966,998,2023-10-25 13:25:00,2023-10-25 16:06:00,2023-10-25 16:38:00,7.0
298,28,17,4,518,688,727,2023-10-25 08:38:00,2023-10-25 11:28:00,2023-10-25 12:07:00,0.0
298,28,18,2,533,784,833,2023-10-25 08:53:00,2023-10-25 13:04:00,2023-10-25 13:53:00,14.0
298,28,19,1,477,851,1063,2023-10-25 07:57:00,2023-10-25 14:11:00,2023-10-25 17:43:00,28.0
298,28,20,2,469,697,1016,2023-10-25 07:49:00,2023-10-25 11:37:00,2023-10-25 16:56:00,16.0
298,28,21,2,444,764,956,2023-10-25 07:24:00,2023-10-25 12:44:00,2023-10-25 15:56:00,10.0
298,28,22,2,536,809,943,2023-10-25 08:56:00,2023-10-25 13:29:00,2023-10-25 15:43:00,5.0
298,28,23,3,567,726,728,2023-10-25 09:27:00,2023-10-25 12:06:00,2023-10-25 12:08:00,5.0
298,28,24,2,470,755,887,2023-10-25 07:50:00,2023-10-25 12:35:00,2023-10-25 14:47:00,14.0
298,28,25,2,491,758,1023,2023-10-25 08:11:00,2023-10-25 12:38:00,2023-10-25 17:03:00,12.0
298,28,26,2,372,584,996,2023-10-25 06:12:00,2023-10-25 09:44:00,2023-10-25 16:36:00,11.0
298,28,27,2,554,801,1002,2023-10-25 09:14:00,2023-10-25 13:21:00,2023-10-25 16:42:00,13.0
298,28,28,5,860,871,1161,2023-10-25 14:20:00,2023-10-25 14:31:00,2023-10-25 19:21:00,1.0
299,32,1,2,501,681,1062,2023-10-26 08:21:00,2023-10-26 11:21:00,2023-10-26 17:42:00,15.0
299,32,2,4,373,428,662,2023-10-26 06:13:00,2023-10-26 07:08:00,2023-10-26 11:02:00,6.0
299,32,3,5,814,898,1047,2023-10-26 13:34:00,2023-10-26 14:58:00,2023-10-26 17:27:00,6.0
299,32,4,1,533,882,944,2023-10-26 08:53:00,2023-10-26 14:42:00,2023-10-26 15:44:00,6.0
299,32,5,2,575,740,1026,2023-10-26 09:35:00,2023-10-26 12:20:00,2023-10-26 17:06:00,4.0
299,32,6,2,512,708,1065,2023-10-26 08:32:00,2023-10-26 11:48:00,2023-10-26 17:45:00,12.0
299,32,7,0,508,685,961,2023-10-26 08:28:00,2023-10-26 11:25:00,2023-10-26 16:01:00,5.0
299,32,8,0,498,624,969,2023-10-26 08:18:00,2023-10-26 10:24:00,2023-10-26 16:09:00,4.0
299,32,9,4,500,613,789,2023-10-26 08:20:00,2023-10-26 10:13:00,2023-10-26 13:09:00,5.0
299,32,10,5,846,928,940,2023-10-26 14:06:00,2023-10-26 15:28:00,2023-10-26 15:40:00,1.0
299,32,11,1,533,877,1000,2023-10-26 08:53:00,2023-10-26 14:37:00,2023-10-26 16:40:00,24.0
299,32,12,1,499,915,1062,2023-10-26 08:19:00,2023-10-26 15:15:00,2023-10-26 17:42:00,19.0
299,32,13,0,542,630,1110,2023-10-26 09:02:00,2023-10-26 10:30:00,2023-10-26 18:30:00,6.0
299,32,14,5,757,830,877,2023-10-26 12:37:00,2023-10-26 13:50:00,2023-10-26 14:37:00,9.0
299,32,15,4,528,677,797,2023-10-26 08:48:00,2023-10-26 11:17:00,2023-10-26 13:17:00,13.0
299,32,16,2,448,684,963,2023-10-26 07:28:00,2023-10-26 11:24:00,2023-10-26 16:03:00,6.0
299,32,17,2,595,849,1112,2023-10-26 09:55:00,2023-10-26 14:09:00,2023-10-26 18:32:00,14.0
299,32,18,2,473,670,1127,2023-10-26 07:53:00,2023-10-26 11:10:00,2023-10-26 18:47:00,10.0
299,32,19,5,766,825,883,2023-10-26 12:46:00,2023-10-26 13:45:00,2023-10-26 14:43:00,2.0
299,32,20,0,524,604,1085,2023-10-26 08:44:00,2023-10-26 10:04:00,2023-10-26 18:05:00,5.0
299,32,21,3,516,970,978,2023-10-26 08:36:00,2023-10-26 16:10:00,2023-10-26 16:18:00,14.0
299,32,22,2,401,623,998,2023-10-26 06:41:00,2023-10-26 10:23:00,2023-10-26 16:38:00,15.0
299,32,23,2,533,774,1100,2023-10-26 08:53:00,2023-10-26 12:54:00,2023-10-26 18:20:00,11.0
299,32,24,2,351,594,1104,2023-10-26 05:51:00,2023-10-26 09:54:00,2023-10-26 18:24:00,9.0
299,32,25,1,457,884,1011,2023-10-26 07:37:00,2023-10-26 14:44:00,2023-10-26 16:51:00,9.0
299,32,26,2,471,656,949,2023-10-26 07:51:00,2023-10-26 10:56:00,2023-10-26 15:49:00,10.0
299,32,27,1,416,850,1036,2023-10-26 06:56:00,2023-10-26 14:10:00,2023-10-26 17:16:00,35.0
299,32,28,0,459,649,928,2023-10-26 07:39:00,2023-10-26 10:49:00,2023-10-26 15:28:00,3.0
299,32,29,2,600,818,1119,2023-10-26 10:00:00,2023-10-26 13:38:00,2023-10-26 18:39:00,18.0
299,32,30,2,525,699,1110,2023-10-26 08:45:00,2023-10-26 11:39:00,2023-10-26 18:30:00,5.0
299,32,31,0,496,596,963,2023-10-26 08:16:00,2023-10-26 09:56:00,2023-10-26 16:03:00,7.0
299,32,32,0,408,513,963,2023-10-26 06:48:00,2023-10-26 08:33:00,2023-10-26 16:03:00,2.0
300,32,1,3,574,878,901,2023-10-27 09:34:00,2023-10-27 14:38:00,2023-10-27 15:01:00,13.0
300,32,2,4,613,723,984,2023-10-27 10:13:00,2023-10-27 12:03:00,2023-10-27 16:24:00,8.0
300,32,3,0,433,555,971,2023-10-27 07:13:00,2023-10-27 09:15:00,2023-10-27 16:11:00,7.0
300,32,4,5,770,959,995,2023-10-27 12:50:00,2023-10-27 15:59:00,2023-10-27 16:35:00,3.0
300,32,5,4,520,638,751,2023-10-27 08:40:00,2023-10-27 10:38:00,2023-10-27 12:31:00,4.0
300,32,6,2,544,708,1059,2023-10-27 09:04:00,2023-10-27 11:48:00,2023-10-27 17:39:00,13.0
300,32,7,3,593,1244,1268,2023-10-27 09:53:00,2023-10-27 20:44:00,2023-10-27 21:08:00,10.0
300,32,8,5,751,913,1071,2023-10-27 12:31:00,2023-10-27 15:13:00,2023-10-27 17:51:00,0.0
300,32,9,1,617,847,1088,2023-10-27 10:17:00,2023-10-27 14:07:00,2023-10-27 18:08:00,7.0
300,32,10,0,565,656,1034,2023-10-27 09:25:00,2023-10-27 10:56:00,2023-10-27 17:14:00,5.0
